1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1018,946,946,946,946,946,957,953,953,1038,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1018,946,946,946,946,946,1039,879,879,880,1026,459,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,1011,1016,950,950,950,950,950,950,950,1037,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1017,953,953,953,953,953,1038,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,1010,1018,946,946,946,946,946,946,946,1039,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,880,879,881,882,886,888,880,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,1010,1017,953,953,953,953,953,953,953,1038,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,179,983,218,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,1052,1052,1052,0,0,0,1052,1052,1052,1052,1052,0,0,487,0,0,0,513,460,460,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,1004,880,880,880,881,882,886,880,880,880,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,720,0,0,0,0,0,0,0,720,0,1052,0,0,486,0,0,0,486,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,1011,1016,950,950,950,950,950,950,950,1037,1034,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,460,569,0,0,0,0,0,0,0,0,0,0,0,1010,1017,953,953,953,953,953,958,946,1039,1030,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,921,922,922,921,921,921,1018,946,1039,1030,0,234,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,460,460,460,460,460,460,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1010,1018,946,1039,1030,1000,1000,998,999,998,999,998,999,1000,1000,1000,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,999,998,999,0,1010,1017,953,1038,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,818,798,838,798,798,818,838,838,818,798,838,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,1006,923,924,928,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,1016,950,950,950,950,950,950,1037,1034,0,487,0,798,818,798,818,798,818,798,838,818,818,818,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1017,953,953,953,958,946,957,1038,1030,0,487,0,818,798,838,818,798,838,838,798,798,838,798,0,567,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,923,927,928,921,1018,946,1039,921,1028,0,486,0,0,0,0,0,188,215,0,210,183,724,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,184,983,178,1010,1018,946,1039,1030,720,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,784,824,804,784,784,784,804,784,824,804,784,784,784,804,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,181,0,0,1010,1018,946,1039,1030,0,0,488,0,840,820,820,840,820,800,820,184,184,820,800,0,0,784,824,804,784,784,784,804,804,804,784,804,784,824,784,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,1010,1018,946,1039,1030,0,0,487,0,820,840,800,800,820,820,840,820,800,820,820,0,0,804,804,784,804,784,824,784,784,804,784,824,804,784,784,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,1052,1052,1052,1052,1052,1052,1052,0,0,0,0,0,0,0,0,513,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,0,1010,1017,953,1038,1030,0,0,487,0,842,822,842,842,802,842,842,822,802,802,842,0,0,784,804,784,824,804,784,784,784,804,784,824,804,784,784,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,1006,922,921,922,1028,0,0,487,0,822,802,802,822,802,822,822,842,802,842,802,0,0,216,189,0,0,0,0,0,0,0,0,0,0,726,727,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,234,0,0,1052,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,1052,0,182,181,181,0,1052,720,0,0,0,487,0,802,842,822,802,842,802,822,842,822,842,802,819,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,178,207,207,1052,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,1052,188,187,209,181,0,1052,726,727,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,824,784,804,784,824,804,784,784,784,804,784,824,804,784,784,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,1052,1052,1052,1052,1052,1052,1052,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,1052,1052,1052,1052,1052,1052,1052,0,0,0,0,540,460,460,460,460,460,460,460,460,460,515,785,786,0,804,784,824,804,784,784,784,804,784,824,804,784,784,784,804,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,179,206,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,567,460,515,0,784,804,804,784,804,784,824,784,804,804,784,804,784,824,784,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,487,0,824,784,804,784,824,804,784,824,784,804,784,824,804,784,784,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,234,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,567,568,568,595,568,568,568,568,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,0,1052,1052,1052,1052,1052,1052,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,460,460,460,460,460,460,460,460,460,460,569,0,0,0,0,0,0,0,0,0,0,0,567,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,0,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,209,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,98,98,98,98,98,98,98,98,98,98,98,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,181,189,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,184,181,181,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,0,1052,1052,1052,1052,1052,1052,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,567,460,460,460,460,460,460,460,460,460,460,460,460,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,460,460,460,460,460,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98,98,98,98,98,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,98,98,98,0,0,1001,1002,1003,1001,1002,1003,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,98,98,98,98,0,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,
1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,98,98,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,1001,1002,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1002,1003,
